"Frequency";"Verification test [FTB-101]" (Magnitude (dB));"H1-X1 [open ] TAP-1" (Magnitude (dB));"H2-X2 [open ] TAP-1" (Magnitude (dB));"H3-X3 [open ] TAP-1" (Magnitude (dB));" X1-H0X0 [open] TAP-1" (Magnitude (dB));"X2-H0X0  [open] TAP-1" (Magnitude (dB));"X3-X0H0 [open] TAP-1" (Magnitude (dB));"Y1-Y3  [ open] TAP-1" (Magnitude (dB));"Y2-Y1 [open] TAP-1" (Magnitude (dB));"Y3-Y2 [ open ] TAP-1" (Magnitude (dB));"H1-X0H0 [short X1-X2-X3] TAP-1" (Magnitude (dB));"H2-X0H0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short X1-X2-X3 ] TAP-1" (Magnitude (dB));"H1-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H2-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"H3-H0X0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"X1-H0X0 [short Y1-Y2-Y3] TAP-1" (Magnitude (dB));"X2-H0X0 [short Y1-Y2-Y3, ] TAP-1" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1" (Magnitude (dB));"Verification test [FTB-101] (1)" (Magnitude (dB));"X3-X0H0 [short Y1-Y2-Y3 ] TAP-1 (1)" (Magnitude (dB))
689493,000000;-0,286882;-11,779026;-11,558747;-8,944032;-19,127096;-18,879750;-19,103249;-20,470708;-17,347507;-19,314813;-29,825878;-30,242928;-24,897358;-32,979427;-31,221688;-28,223321;-19,113674;-18,888000;-19,096906;-0,262998;-19,077201
693474,000000;-0,289037;-11,658541;-11,438763;-8,745937;-18,916169;-18,681985;-18,911186;-20,306682;-17,299256;-19,071424;-29,614521;-30,103889;-24,551879;-32,854723;-31,102997;-28,068388;-18,902915;-18,690422;-18,905288;-0,265049;-18,887083
697477,000000;-0,290788;-11,534689;-11,322780;-8,557095;-18,705151;-18,483661;-18,713836;-20,109064;-17,236474;-18,804416;-29,386736;-29,963484;-24,216596;-32,728625;-30,985259;-27,908200;-18,691842;-18,491689;-18,708669;-0,266679;-18,695279
701504,000000;-0,292764;-11,409735;-11,206369;-8,383096;-18,497386;-18,287340;-18,517501;-19,879070;-17,161979;-18,521822;-29,156567;-29,830833;-23,908148;-32,609783;-30,874441;-27,754986;-18,483369;-18,294331;-18,514279;-0,268667;-18,510108
705554,000000;-0,295100;-11,285692;-11,091590;-8,228762;-18,293332;-18,095427;-18,329374;-19,619503;-17,081225;-18,236285;-28,937104;-29,706496;-23,643195;-32,499574;-30,770720;-27,621349;-18,277504;-18,099753;-18,329589;-0,270934;-18,340274
709627,000000;-0,297329;-11,164244;-10,964578;-8,096957;-18,094520;-17,909644;-18,154432;-19,335306;-17,003244;-17,968082;-28,736195;-29,590513;-23,436692;-32,396209;-30,672020;-27,515410;-18,071603;-17,907663;-18,160263;-0,273112;-18,194275
713723,000000;-0,299693;-11,046453;-10,867639;-7,988906;-17,904455;-17,732499;-17,995967;-19,035127;-16,942863;-17,744684;-28,603279;-29,487263;-23,307123;-32,302041;-30,580653;-27,442365;-17,866325;-17,719663;-18,009149;-0,275461;-18,075848
717844,000000;-0,301797;-10,933358;-10,730203;-7,898426;-17,730425;-17,571364;-17,853697;-18,728004;-16,918949;-17,599451;-28,448440;-29,407364;-23,268176;-32,226327;-30,506236;-27,398748;-17,669174;-17,540356;-17,877339;-0,277505;-17,982737
721988,000000;-0,304037;-10,824344;-10,617468;-7,803631;-17,583127;-17,437316;-17,729221;-18,423399;-16,952765;-17,564537;-28,328839;-29,365390;-23,307034;-32,183805;-30,464063;-27,366357;-17,491350;-17,378860;-17,764403;-0,279568;-17,905547
726156,000000;-0,306196;-10,718589;-10,513285;-7,679716;-17,460432;-17,334205;-17,623929;-18,125194;-17,061075;-17,658288;-28,266971;-29,362148;-23,395183;-32,172404;-30,458212;-27,313397;-17,332800;-17,238243;-17,667912;-0,281640;-17,828497
730349,000000;-0,308221;-10,615138;-10,411315;-7,524040;-17,337145;-17,242541;-17,538197;-17,830594;-17,250386;-17,871218;-28,277597;-29,375711;-23,540419;-32,165529;-30,464932;-27,218920;-17,178785;-17,103785;-17,582601;-0,283579;-17,736381
734565,000000;-0,310696;-10,513606;-10,309078;-7,362261;-17,197133;-17,139017;-17,471917;-17,540552;-17,522967;-18,164903;-28,354186;-29,389501;-23,823038;-32,158730;-30,467280;-27,093284;-17,027762;-16,965679;-17,504831;-0,285724;-17,627960
738806,000000;-0,313316;-10,414974;-10,206735;-7,230495;-17,040356;-17,017651;-17,417680;-17,273772;-17,892317;-18,485996;-28,480480;-29,406260;-24,347165;-32,183064;-30,483846;-26,966920;-16,893583;-16,834318;-17,429107;-0,288229;-17,508090
743071,000000;-0,315531;-10,323092;-10,107976;-7,166017;-16,870410;-16,879684;-17,357177;-17,076695;-18,401043;-18,801465;-28,616479;-29,437279;-25,179648;-32,275409;-30,546392;-26,878554;-16,786668;-16,722050;-17,344692;-0,290707;-17,375906
747361,000000;-0,318126;-10,238720;-10,016159;-7,203679;-16,697548;-16,731822;-17,264701;-17,015741;-19,115636;-19,132204;-28,668893;-29,491407;-26,339996;-32,453256;-30,679502;-26,867592;-16,710326;-16,633292;-17,233567;-0,293007;-17,220627
751675,000000;-0,320469;-10,153594;-9,925520;-7,358916;-16,539890;-16,589016;-17,117611;-17,141267;-20,090534;-19,544094;-28,557886;-29,550698;-27,791546;-32,684701;-30,871161;-26,958924;-16,660570;-16,565998;-17,078494;-0,295280;-17,030724
756014,000000;-0,322993;-10,055794;-9,824478;-7,628851;-16,405001;-16,464173;-16,914260;-17,463869;-21,338924;-20,114405;-28,362463;-29,563201;-29,407826;-32,893729;-31,062735;-27,153856;-16,612566;-16,507873;-16,877683;-0,297473;-16,808476
760379,000000;-0,325454;-9,945178;-9,706894;-8,007316;-16,271667;-16,341612;-16,673174;-17,951875;-22,824349;-20,887582;-28,255167;-29,502215;-30,962737;-33,013012;-31,182762;-27,451126;-16,513802;-16,420806;-16,646034;-0,299720;-16,571439
764769,000000;-0,327925;-9,827036;-9,577317;-8,466218;-16,114266;-16,188940;-16,420921;-18,542875;-24,472907;-21,842093;-28,329133;-29,386454;-32,231901;-33,029308;-31,203182;-27,849505;-16,338249;-16,269179;-16,403796;-0,302238;-16,337110
769184,000000;-0,330262;-9,707106;-9,443021;-8,945930;-15,920804;-15,993060;-16,173719;-19,169462;-26,201788;-22,878963;-28,596920;-29,232875;-33,097625;-32,972462;-31,143947;-28,310503;-16,100505;-16,058195;-16,163884;-0,304595;-16,111489
773625,000000;-0,332951;-9,589255;-9,308817;-9,378677;-15,691955;-15,760139;-15,934555;-19,785946;-27,962167;-23,860943;-29,056300;-29,050561;-33,561655;-32,876155;-31,041002;-28,762666;-15,824134;-15,809914;-15,928301;-0,307051;-15,891040
778091,000000;-0,335433;-9,474662;-9,177480;-9,733171;-15,433892;-15,502660;-15,700687;-20,366454;-29,742311;-24,677679;-29,707983;-28,847282;-33,732907;-32,764499;-30,918721;-29,152207;-15,526085;-15,541771;-15,695870;-0,309472;-15,670718
782582,000000;-0,337907;-9,365238;-9,052162;-10,055158;-15,156131;-15,232152;-15,473416;-20,897525;-31,539049;-25,281542;-30,520806;-28,633196;-33,788853;-32,654261;-30,793592;-29,505355;-15,218767;-15,265225;-15,469445;-0,311893;-15,453066
787101,000000;-0,340382;-9,260856;-8,929014;-10,411258;-14,872526;-14,959989;-15,258027;-21,371321;-33,319454;-25,681403;-31,394047;-28,419244;-33,866440;-32,561436;-30,678492;-29,889024;-14,912810;-14,988868;-15,253550;-0,314270;-15,243196
791644,000000;-0,343174;-9,162826;-8,838459;-10,788899;-14,598494;-14,698075;-15,052615;-21,780909;-34,963392;-25,910383;-32,202969;-28,248766;-33,968766;-32,504081;-30,587204;-30,298127;-14,620582;-14,723919;-15,047506;-0,317000;-15,041172
796215,000000;-0,345903;-9,070899;-8,701828;-11,117511;-14,338546;-14,453318;-14,843550;-22,120905;-36,206882;-26,001165;-32,957431;-28,009784;-33,969677;-32,486691;-30,529472;-30,670893;-14,343979;-14,476832;-14,837986;-0,319459;-14,834008
800811,000000;-0,348489;-8,986727;-8,595098;-11,321661;-14,065205;-14,211343;-14,613712;-22,391263;-36,698795;-25,980546;-33,794080;-27,727285;-33,757215;-32,473901;-30,491109;-30,947468;-14,056131;-14,232332;-14,608294;-0,322109;-14,606193
805434,000000;-0,351092;-8,913973;-8,500957;-11,344942;-13,743426;-13,940833;-14,356217;-22,594942;-36,299191;-25,862011;-34,726900;-27,425010;-33,376882;-32,431061;-30,438516;-31,078706;-13,730164;-13,957496;-14,350730;-0,324417;-14,349144
810084,000000;-0,354150;-8,856740;-8,420160;-11,185123;-13,375991;-13,632722;-14,075123;-22,731246;-35,243950;-25,654381;-35,602392;-27,144005;-32,953918;-32,368205;-30,363640;-31,052900;-13,371049;-13,645208;-14,069592;-0,327330;-14,068407
814761,000000;-0,356693;-8,814391;-8,331875;-10,905480;-12,984073;-13,302082;-13,780274;-22,798693;-33,872700;-25,361700;-36,213788;-26,904095;-32,582784;-32,313003;-30,282336;-30,914814;-12,993256;-13,310523;-13,773868;-0,329748;-13,772722
819465,000000;-0,359544;-8,784991;-8,268187;-10,588762;-12,590996;-12,966547;-13,475250;-22,795169;-32,409249;-24,990249;-36,458509;-26,700696;-32,291772;-32,287267;-30,210674;-30,727873;-12,611786;-12,970606;-13,468409;-0,332509;-13,466320
824195,000000;-0,362405;-8,758285;-8,214662;-10,288382;-12,218912;-12,642562;-13,154785;-22,717780;-30,946059;-24,541939;-36,474064;-26,494279;-32,024158;-32,305443;-30,168760;-30,532830;-12,246367;-12,643716;-13,147244;-0,335171;-13,143930
828953,000000;-0,364959;-8,721128;-8,161286;-10,010272;-11,874171;-12,346047;-12,804922;-22,564199;-29,512078;-24,023038;-36,589427;-26,221197;-31,681545;-32,362399;-30,167584;-30,331934;-11,905241;-12,345723;-12,797300;-0,337717;-12,792411
833739,000000;-0,367705;-8,666631;-8,100884;-9,738659;-11,512889;-12,064440;-12,415159;-22,341101;-28,102673;-23,439725;-36,973339;-25,883221;-31,249682;-32,407110;-30,186759;-30,113679;-11,544331;-12,063255;-12,407835;-0,340373;-12,402292
838552,000000;-0,370705;-8,599959;-8,032136;-9,467245;-11,075627;-11,740681;-11,993213;-22,061499;-26,717827;-22,798716;-37,353141;-25,635000;-30,811336;-32,386551;-30,176942;-29,879971;-11,101375;-11,736923;-11,986374;-0,343192;-11,979990
843393,000000;-0,373687;-8,535511;-7,970121;-9,206938;-10,558393;-11,337570;-11,555198;-21,731289;-25,365824;-22,108806;-37,398538;-25,645725;-30,422122;-32,317808;-30,117715;-29,648719;-10,575575;-11,330428;-11,548040;-0,345993;-11,542034
848262,000000;-0,376925;-8,486823;-7,908007;-8,977932;-9,989068;-10,871101;-11,107271;-21,351093;-24,049608;-21,383056;-37,132521;-26,007772;-30,101943;-32,256049;-30,039195;-29,440214;-9,996643;-10,861480;-11,099879;-0,348940;-11,094238
853160,000000;-0,379910;-8,459498;-7,817934;-8,795553;-9,391882;-10,365588;-10,643282;-20,923482;-22,764761;-20,638872;-36,766712;-26,743201;-29,856326;-32,221324;-29,972926;-29,263807;-9,386864;-10,355224;-10,635417;-0,351708;-10,630956
858085,000000;-0,383114;-8,451497;-7,778455;-8,667032;-8,773439;-9,835495;-10,157117;-20,451894;-21,516028;-19,902915;-36,468452;-27,774415;-29,700655;-32,228350;-29,938411;-29,126932;-8,753928;-9,824990;-10,148620;-0,354964;-10,145881
863039,000000;-0,385874;-8,451037;-7,761394;-8,591243;-8,124867;-9,277648;-9,647796;-19,941222;-20,308320;-19,207990;-36,266692;-28,936642;-29,670377;-32,246474;-29,925684;-29,029632;-8,097729;-9,269235;-9,639439;-0,357580;-9,638912
868021,000000;-0,389179;-8,448257;-7,756534;-8,567966;-7,450040;-8,684743;-9,118912;-19,397968;-19,156368;-18,600278;-36,154395;-30,026099;-29,826471;-32,249747;-29,908082;-28,973294;-7,428012;-8,679480;-9,112288;-0,360631;-9,114198
873032,000000;-0,392087;-8,444192;-7,735408;-8,593064;-6,794912;-8,060123;-8,571158;-18,822146;-18,079537;-18,127645;-36,217384;-30,852537;-30,233217;-32,238864;-29,882247;-28,958151;-6,786826;-8,061574;-8,566336;-0,363556;-8,572206
878072,000000;-0,394859;-8,448234;-7,724220;-8,658178;-6,241577;-7,426950;-8,007185;-18,212567;-17,093088;-17,841426;-36,547708;-31,335103;-30,899568;-32,229344;-29,853707;-28,978787;-6,249742;-7,437721;-8,004194;-0,366409;-8,014459
883141,000000;-0,398023;-8,465734;-7,740659;-8,754428;-5,902616;-6,825848;-7,444677;-17,570773;-16,205815;-17,776498;-37,074586;-31,529119;-31,697026;-32,229486;-29,831318;-29,034202;-5,927313;-6,847201;-7,445864;-0,369254;-7,459610
888240,000000;-0,400979;-8,494279;-7,798322;-8,863389;-5,910658;-6,329118;-6,925024;-16,913773;-15,413532;-17,938505;-37,530742;-31,529119;-32,384021;-32,229344;-29,809041;-29,120525;-5,947271;-6,359843;-6,929980;-0,372273;-6,946875
893368,000000;-0,404163;-8,528807;-7,810225;-8,953207;-6,366222;-6,057053;-6,511339;-16,289384;-14,715926;-18,299186;-37,668243;-31,406666;-32,770543;-32,212177;-29,782883;-29,212355;-6,406156;-6,096813;-6,519136;-0,375184;-6,536503
898525,000000;-0,407521;-8,574397;-7,846461;-9,007455;-7,261080;-6,162799;-6,296957;-15,774225;-14,132395;-18,798288;-37,497860;-31,212525;-32,847133;-32,177415;-29,760088;-29,282806;-7,297747;-6,210644;-6,305857;-0,378258;-6,320769
903712,000000;-0,410808;-8,633759;-7,916257;-9,035136;-8,445133;-6,737633;-6,404721;-15,442934;-13,695292;-19,344886;-37,216087;-30,992000;-32,699680;-32,149754;-29,761986;-29,318310;-8,473634;-6,788856;-6,413278;-0,381362;-6,423170
908930,000000;-0,414178;-8,685924;-7,999676;-9,055931;-9,666517;-7,682892;-6,939611;-15,338605;-13,430288;-19,819826;-37,045793;-30,790403;-32,414397;-32,168103;-29,804770;-29,322094;-9,690206;-7,734435;-6,945889;-0,384984;-6,950547
914176,000000;-0,417394;-8,674103;-8,031544;-9,086634;-10,629952;-8,691687;-7,902568;-15,451368;-13,332747;-20,108264;-37,163106;-30,668401;-32,052638;-32,263103;-29,896294;-29,311761;-10,650886;-8,740779;-7,906776;-0,388099;-7,906948
919454,000000;-0,420622;-8,542011;-7,935077;-9,121022;-11,087262;-9,383946;-9,160257;-15,732993;-13,370118;-20,177686;-37,674289;-30,708957;-31,674548;-32,433823;-30,035251;-29,309376;-11,107801;-9,430974;-9,166219;-0,391424;-9,163948
924762,000000;-0,424169;-8,316430;-7,711126;-9,107355;-11,006144;-9,524525;-10,468903;-16,117042;-13,493382;-20,102338;-38,453441;-30,967525;-31,378324;-32,618765;-30,190970;-29,328168;-11,023309;-9,568452;-10,478882;-0,394359;-10,477140
930101,000000;-0,427498;-8,077012;-7,451270;-8,955984;-10,594967;-9,172185;-11,490359;-16,550510;-13,663992;-19,991145;-39,022933;-31,376908;-31,303546;-32,710443;-30,296876;-29,363323;-10,604797;-9,209972;-11,504359;-0,397723;-11,504882
935471,000000;-0,430875;-7,875878;-7,228618;-8,625760;-10,169461;-8,575446;-11,881024;-17,001645;-13,864725;-19,921488;-38,970929;-31,753679;-31,575855;-32,657319;-30,303103;-29,379623;-10,171561;-8,602648;-11,895396;-0,400961;-11,897925
940871,000000;-0,434280;-7,725531;-7,065791;-8,204291;-10,027808;-8,036735;-11,567822;-17,453173;-14,090329;-19,926998;-38,501697;-31,932613;-32,199112;-32,481061;-30,222643;-29,328499;-10,026237;-8,051494;-11,578456;-0,404126;-11,581586
946303,000000;-0,437687;-7,618780;-6,911328;-7,823170;-10,307399;-7,814666;-10,856749;-17,893203;-14,336192;-20,006013;-37,873870;-31,905891;-32,946048;-32,236199;-30,103278;-29,204832;-10,308395;-7,819793;-10,863331;-0,407521;-10,865758
951766,000000;-0,441232;-7,547949;-6,819008;-7,540476;-10,950532;-8,024846;-10,185832;-18,312479;-14,597188;-20,139374;-37,149270;-31,767034;-33,459445;-31,961139;-29,975500;-29,031131;-10,952279;-8,024496;-10,189172;-0,410799;-10,189874
957260,000000;-0,444952;-7,505532;-6,730241;-7,354621;-11,815239;-8,628832;-9,883710;-18,704852;-14,866222;-20,306682;-36,364957;-31,605543;-33,566416;-31,669286;-29,850223;-28,835888;-11,815037;-8,625666;-9,886014;-0,414379;-9,885038
962787,000000;-0,448619;-7,487887;-6,703833;-7,243803;-12,774511;-9,500297;-10,064893;-19,067443;-15,137998;-20,491208;-35,539016;-31,458883;-33,357091;-31,343820;-29,723852;-28,636952;-12,768880;-9,496278;-10,068104;-0,417878;-10,065032
968345,000000;-0,452159;-7,493586;-6,685060;-7,185086;-13,741482;-10,503965;-10,647690;-19,401778;-15,410356;-20,680283;-34,675460;-31,311688;-32,988372;-30,947039;-29,567302;-28,429737;-13,728392;-10,498815;-10,650532;-0,421305;-10,646861
973935,000000;-0,456067;-7,524102;-6,698216;-7,154965;-14,683839;-11,550009;-11,471271;-19,709337;-15,682492;-20,865013;-33,802374;-31,129546;-32,532490;-30,466671;-29,340889;-28,190453;-14,664316;-11,545249;-11,475307;-0,425154;-11,470589
979558,000000;-0,459739;-7,578968;-6,778121;-7,136436;-15,606686;-12,604035;-12,399540;-19,985246;-15,950887;-21,038091;-32,949751;-30,909384;-31,964685;-29,913546;-29,028601;-27,889267;-15,583356;-12,598588;-12,403451;-0,428584;-12,398780
985213,000000;-0,463384;-7,656972;-6,828440;-7,124198;-16,523285;-13,662192;-13,341903;-20,224265;-16,207387;-21,190438;-32,115486;-30,673564;-31,251077;-29,300526;-28,631530;-27,505161;-16,498524;-13,656123;-13,345173;-0,431970;-13,341258
990901,000000;-0,467086;-7,757892;-6,916392;-7,121496;-17,427556;-14,728415;-14,253821;-20,419409;-16,443616;-21,314658;-31,277797;-30,448922;-30,426535;-28,642471;-28,168825;-27,038189;-17,403561;-14,720891;-14,255928;-0,435641;-14,252521
996622,000000;-0,470955;-7,884744;-7,042975;-7,137443;-18,271593;-15,773797;-15,124709;-20,562678;-16,647511;-21,401092;-30,423535;-30,234289;-29,607719;-27,955153;-27,732573;-26,506892;-18,251258;-15,764352;-15,125601;-0,439404;-15,123024
1002370,000000;-0,474890;-8,049936;-7,197808;-7,179585;-19,033262;-16,737130;-15,966105;-20,642987;-16,805830;-21,439512;-29,555968;-29,951758;-28,865244;-27,258996;-27,264868;-25,921282;-19,016803;-16,727411;-15,965123;-0,443069;-15,963103
1008160,000000;-0,478799;-8,273994;-7,400397;-7,255491;-19,765124;-17,617655;-16,790150;-20,651399;-16,902699;-21,421171;-28,656084;-29,523901;-28,134722;-26,437648;-26,770182;-25,272022;-19,751777;-17,608548;-16,788289;-0,446909;-16,786608
1013980,000000;-0,482618;-8,577358;-7,674944;-7,375529;-20,536796;-18,477609;-17,610132;-20,578623;-16,920778;-21,339836;-27,689079;-28,941115;-27,311281;-25,518122;-26,173931;-24,547523;-20,525245;-18,470395;-17,607164;-0,450805;-17,605515
1019840,000000;-0,486650;-8,982426;-8,039256;-7,549959;-21,408628;-19,376923;-18,442544;-20,421123;-16,847360;-21,191982;-26,639367;-28,195182;-26,340537;-24,520631;-25,442671;-23,739595;-21,397327;-19,371507;-18,438117;-0,454492;-18,437392
1025720,000000;-0,490601;-9,496434;-8,504286;-7,796190;-22,406776;-20,360567;-19,305025;-20,183220;-16,681291;-20,982290;-25,538377;-27,267254;-25,228955;-23,537496;-24,584521;-22,838717;-22,392830;-20,357136;-19,299655;-0,458173;-19,299254
1031640,000000;-0,494692;-10,087254;-9,048763;-8,122565;-23,411145;-21,441542;-20,214733;-19,875644;-16,436121;-20,720657;-24,512026;-26,218016;-24,069610;-22,745211;-23,704290;-21,854310;-23,392590;-21,441357;-20,208752;-0,462056;-20,208103
1037600,000000;-0,498720;-10,666503;-9,600738;-8,520904;-24,044888;-22,505101;-21,157278;-19,513079;-16,128937;-20,426166;-23,698532;-25,225229;-23,017720;-22,243616;-22,979348;-20,859728;-24,019933;-22,508392;-21,149739;-0,466124;-21,149512
1043590,000000;-0,502704;-11,164464;-10,086893;-8,933435;-24,075745;-23,273859;-21,992865;-19,111008;-15,778124;-20,118895;-23,122170;-24,427758;-22,171994;-21,957972;-22,482807;-19,999566;-24,044903;-23,281245;-21,984281;-0,469965;-21,984303
1049620,000000;-0,506884;-11,616521;-10,521215;-9,279088;-23,859290;-23,654882;-22,445065;-18,686315;-15,405237;-19,820421;-22,702081;-23,832890;-21,523001;-21,741494;-22,140720;-19,363270;-23,822148;-23,669686;-22,436127;-0,474000;-22,437886
1055670,000000;-0,511019;-12,112928;-11,097167;-9,538578;-23,813830;-23,921657;-22,479040;-18,263268;-15,044805;-19,559272;-22,342215;-23,361646;-20,993638;-21,487942;-21,846507;-18,905365;-23,768942;-23,942556;-22,470943;-0,477881;-22,474534
1061770,000000;-0,515331;-12,724903;-11,690917;-9,783338;-24,070331;-24,344501;-22,433471;-17,874278;-14,744952;-19,378701;-21,970158;-22,922107;-20,486778;-21,145011;-21,523912;-18,533333;-24,016043;-24,367707;-22,426531;-0,481884;-22,430380
1067900,000000;-0,519766;-13,482137;-12,386949;-10,106002;-24,575734;-25,003404;-22,568156;-17,551619;-14,554208;-19,332972;-21,541279;-22,440555;-19,937685;-20,709283;-21,141573;-18,192934;-24,509515;-25,020170;-22,562869;-0,486356;-22,565133
1074060,000000;-0,524045;-14,400277;-13,245425;-10,563227;-25,190993;-25,829644;-22,929260;-17,316394;-14,506270;-19,479473;-21,042252;-21,874323;-19,332088;-20,218954;-20,709000;-17,874346;-25,112951;-25,823766;-22,926875;-0,490509;-22,927155
1080260,000000;-0,528715;-15,471560;-14,322085;-11,180496;-25,740965;-26,653762;-23,477532;-17,181986;-14,610955;-19,863921;-20,486880;-21,208207;-18,682881;-19,724807;-20,255418;-17,580826;-25,658362;-26,598833;-23,481084;-0,494986;-23,480397
1086500,000000;-0,533110;-16,610744;-15,507009;-11,970232;-25,992209;-27,215332;-24,167787;-17,155716;-14,853150;-20,497395;-19,921660;-20,491704;-18,028925;-19,275169;-19,810812;-17,299447;-25,924340;-27,082853;-24,179542;-0,499300;-24,182873
1092770,000000;-0,537609;-17,606636;-16,654303;-12,931563;-25,692236;-27,179049;-24,951179;-17,254058;-15,212208;-21,346082;-19,424510;-19,835835;-17,437057;-18,902149;-19,404697;-17,002506;-25,668432;-26,964519;-24,973063;-0,503551;-24,985668
1099080,000000;-0,542240;-18,013502;-17,355383;-14,038098;-24,785716;-26,382706;-25,709213;-17,499358;-15,674781;-22,341487;-19,047261;-19,311843;-16,941703;-18,604567;-19,052633;-16,664059;-24,825319;-26,136017;-25,738913;-0,507887;-25,761140
1105430,000000;-0,546845;-17,482505;-17,287998;-15,188765;-23,477065;-25,045520;-26,211425;-17,911624;-16,232963;-23,401169;-18,773891;-18,911953;-16,530738;-18,361969;-18,762284;-16,295222;-23,573870;-24,834619;-26,240953;-0,512272;-26,266524
1111810,000000;-0,551389;-16,207218;-16,315259;-16,094741;-22,010342;-23,503821;-26,183254;-18,509961;-16,880957;-24,442854;-18,550223;-18,584766;-16,181102;-18,142080;-18,521236;-15,932379;-22,140343;-23,364652;-26,204609;-0,516862;-26,221179
1118230,000000;-0,555758;-14,659664;-14,937943;-16,336312;-20,540197;-21,958941;-25,518613;-19,307752;-17,600374;-25,381158;-18,341780;-18,277717;-15,882331;-17,927756;-18,301472;-15,606633;-20,680086;-21,892697;-25,528638;-0,521103;-25,528046
1124680,000000;-0,560361;-13,144167;-13,434733;-15,654691;-19,152822;-20,501885;-24,385922;-20,291354;-18,343216;-26,094693;-18,154923;-17,971589;-15,637802;-17,727817;-18,090545;-15,330077;-19,284843;-20,490068;-24,388153;-0,525467;-24,371988
1131180,000000;-0,565097;-11,768784;-11,975712;-14,319601;-17,879176;-19,167015;-23,046178;-21,405758;-19,033961;-26,437758;-18,005559;-17,664525;-15,457287;-17,548671;-17,887684;-15,097696;-17,992037;-19,187162;-23,044723;-0,529989;-23,020167
